idEntraineur , FirstName , LastName , dob ,idCountry , idEntraineurPost
607,Maybelle,Sawayn,1965-04-02,6,1
608,Ming,Kiehn,1969-07-22,56,5
609,Adrian,Yundt,1969-07-11,2,2
610,Darrell,Schinner,1960-11-17,25,4
611,Rebbecca,Senger,1964-07-26,59,5
612,Weldon,Purdy,1959-07-22,39,2
613,Shawnta,Cormier,1974-02-04,6,1
614,Rosann,Kuvalis,1984-01-01,41,5
615,Annelle,Carter,1964-08-31,38,2
616,Josef,Collier,1974-10-26,50,4
617,Evie,MacGyver,1961-11-05,47,1
618,Jonas,Wintheiser,1983-04-15,6,4
619,Alden,Beier,1962-08-04,6,1
620,Yi,Spencer,1965-03-12,10,5
621,Chelsea,Kozey,1969-10-25,57,2
622,Jeramy,Fritsch,1961-10-06,54,3
623,Burl,Donnelly,1956-09-22,69,5
624,Randa,Steuber,1957-08-07,63,5
625,Luisa,Hegmann,1955-10-07,6,1
626,Delbert,Carroll,1984-04-19,21,5
627,Judith,Wehner,1972-12-29,9,1
628,Bulah,Walter,1966-03-14,34,5
629,Adriene,Keebler,1969-05-24,43,5
630,Kirk,Franecki,1978-10-31,15,1
631,Ewa,Wuckert,1983-05-07,6,1
632,Filiberto,Kessler,1965-08-18,28,5
633,Kenyetta,Sawayn,1961-11-20,37,3
634,Alexis,Sporer,1964-05-22,25,5
635,Seth,Bayer,1982-08-07,36,5
636,Gordon,Walsh,1956-11-23,3,5
637,Angeline,Carroll,1982-02-21,6,1
638,Stephane,Harris,1979-09-22,25,4
639,Charlie,Hand,1962-01-25,56,3
640,Quinn,Rempel,1973-09-26,58,5
641,Tomas,Howell,1974-06-11,27,1
642,Elanor,Wiegand,1977-03-29,6,2
643,Jed,Feil,1974-08-13,6,1
644,Ann,Swaniawski,1956-04-17,6,2
645,Yvonne,Pollich,1961-09-09,59,4
646,Violette,Wyman,1969-04-29,64,2
647,Josue,Boyle,1969-11-15,8,4
648,Coleman,Schiller,1959-05-19,63,3
649,Marybeth,Collier,1961-10-22,6,1
650,Rosario,Doyle,1977-10-03,22,2
651,Helga,Price,1980-10-27,40,4
652,Vern,Kris,1958-07-20,61,1
653,Kelley,Rolfson,1963-09-09,37,3
654,Keira,Carter,1966-09-17,53,5
655,Basilia,Mills,1954-12-07,6,1
656,Emmett,Lubowitz,1962-09-02,69,2
657,Joshua,Herman,1956-11-12,70,3
658,Jennifer,Fisher,1954-01-13,53,3
659,Hettie,Tremblay,1975-10-09,40,5
660,Susanne,McLaughlin,1955-09-26,45,3
661,Carlos,Gibson,1977-10-27,6,1
662,Jackeline,Volkman,1965-11-04,68,2
663,Nathanial,Gleichner,1974-09-06,60,2
664,Rolland,Fay,1984-08-24,25,1
665,Larue,Kuphal,1957-01-08,14,4
666,Tuan,Wolf,1968-08-08,7,5
667,Earline,Auer,1971-01-22,6,1
668,Hilario,Hermann,1979-04-14,48,2
669,Randolph,Moen,1957-05-27,71,2
670,Breana,Jacobi,1969-06-23,39,4
671,Raul,Crona,1966-08-18,60,1
672,Elana,Marvin,1957-10-22,5,2
673,Willian,Parker,1979-06-04,6,1
674,Dwayne,Greenfelder,1975-07-13,50,2
675,Steven,Schmidt,1965-10-26,61,2
676,Syreeta,Champlin,1967-08-07,67,3
677,Allan,Kutch,1960-09-04,34,4
678,Mathew,Kuhn,1958-02-08,58,4
679,Darren,Fritsch,1973-05-11,6,1
680,Veta,Muller,1967-09-19,28,3
681,Robin,Towne,1979-11-14,18,6
682,Tenisha,Kassulke,1973-04-24,47,4
683,Melany,Schimmel,1966-05-15,68,2
684,Ruben,Harber,1955-05-31,62,3
685,Allene,Wuckert,1983-06-28,6,1
686,Mickey,Beer,1981-11-19,32,5
687,Conrad,Robel,1984-09-22,32,6
688,Denita,Runolfsson,1974-07-13,22,5
689,Keturah,D'Amore,1984-09-06,1,3
690,Wade,Klein,1958-07-19,6,2
691,Omega,Daugherty,1959-01-06,6,1
692,Alexis,Lindgren,1982-01-27,39,3
693,Lorina,Wiza,1967-02-13,39,5
694,Alexandra,Oberbrunner,1972-02-25,4,2
695,Jewel,Wolf,1965-02-11,43,2
696,Evonne,Friesen,1977-12-12,63,4
697,Mari,Considine,1977-06-22,6,1
698,Carri,Buckridge,1970-12-03,4,6
699,Oleta,O'Hara,1982-01-15,15,2
700,Carlos,Mitchell,1981-09-01,14,3
701,Marjory,Daugherty,1970-01-26,70,5
702,Lenny,Renner,1972-11-03,12,4
703,Toya,Reichert,1968-05-01,6,1
704,Odis,Quitzon,1980-10-19,43,3
705,Quintin,Hahn,1975-03-16,18,2
706,Tim,Abbott,1954-07-16,4,1
707,Iluminada,Jerde,1963-01-20,3,2
708,Chiquita,Powlowski,1973-03-12,10,5
709,Bryce,Hodkiewicz,1967-11-22,6,1
710,Renay,Erdman,1966-03-22,5,3
711,Maricela,Harber,1960-12-06,53,3
712,Jaclyn,Rowe,1977-07-29,37,1
713,Reyes,Schuppe,1955-02-18,28,6
714,Harrison,Volkman,1959-11-11,56,4
715,Jarrett,Dach,1966-10-04,6,1
716,Melvin,Russel,1984-06-08,66,4
717,Arthur,Ondricka,1981-05-12,21,6
718,Shawn,Abbott,1955-01-15,58,4
719,Gladys,Shields,1982-12-05,64,5
720,Raymond,Glover,1965-03-08,13,2
721,Errol,Abbott,1978-07-27,7,1
722,Barney,Harvey,1973-06-17,60,3
723,Otis,Robel,1984-07-14,45,3
724,Raymon,Brown,1959-04-13,20,6
725,Sammie,Weimann,1975-12-21,6,3
726,Lowell,Bins,1962-03-10,61,3
727,Harvey,Wyman,1971-10-21,7,1
728,Emmett,Mayer,1964-02-22,65,2
729,Paulina,Moore,1980-09-11,19,4
730,Kyle,Mraz,1980-11-05,19,4
731,Gabriel,Osinski,1961-06-19,14,3
732,Alvin,Kautzer,1957-08-20,31,2
733,Lonnie,Hilpert,1954-07-28,7,1
734,Jesus,Simonis,1984-06-08,6,4
735,Lillian,Smitham,1960-07-28,8,5
736,Terry,Schaden,1959-08-17,5,5
737,Thu,Cummings,1979-07-27,62,2
738,Frieda,Abshire,1981-09-03,64,3
739,Marlon,Casper,1963-07-18,7,1
740,Emil,Torp,1957-02-20,13,3
741,Tinisha,Price,1965-10-02,36,2
742,Vicenta,Purdy,1984-04-04,48,3
743,Jefferey,Krajcik,1971-07-31,60,2
744,Elenore,Pouros,1967-03-11,53,2
745,Maria,Kub,1968-08-27,7,1
746,Bobbi,Runte,1955-03-29,52,4
747,Jeanine,White,1964-12-20,62,5
748,Verline,Wolff,1968-02-09,47,2
749,Alec,Bode,1970-12-10,11,3
750,Cythia,Hahn,1984-08-22,57,6
751,Elden,Kirlin,1980-10-24,7,1
752,Timmy,Howell,1958-03-27,5,4
753,Gaylene,Hartmann,1975-07-02,11,3
754,Leigh,Bode,1968-02-15,22,1
755,Ira,Wisozk,1970-10-19,67,3
756,Brigid,Cole,1965-07-20,72,5
757,Page,Hane,1982-01-12,7,1
758,Sabra,Rodriguez,1965-02-05,35,5
759,Drew,Metz,1968-02-12,4,4
760,Edris,Kiehn,1980-06-02,16,3
761,Matt,Jenkins,1983-07-27,63,3
762,Moshe,Parker,1955-09-01,21,2
763,Avril,Bogisich,1978-01-28,7,1
764,Hai,Miller,1970-05-29,47,2
765,Mike,Roberts,1962-10-09,68,4
766,Sheena,O'Reilly,1959-10-12,64,3
767,Fausto,DuBuque,1954-01-15,52,4
768,Shawn,Pacocha,1957-05-20,23,5
769,Fabiola,Swift,1978-05-15,7,1
770,Glynda,Bartell,1965-02-13,51,5
771,Beverley,Quigley,1956-09-30,11,1
772,Barney,Trantow,1963-11-10,9,6
773,Noah,Pfeffer,1954-01-25,30,3
774,Jess,Harris,1974-10-18,67,5
775,Imogene,Langosh,1965-10-12,7,1
776,Leanne,Brakus,1975-12-06,36,2
777,Clare,Walsh,1968-07-08,22,4
778,Werner,Bashirian,1965-04-22,42,4
779,Jamison,Schulist,1964-07-14,26,1
780,Gaynell,Rosenbaum,1965-03-07,44,4
781,Jacquiline,Bahringer,1979-04-29,7,1
782,Aldo,Koss,1969-04-05,68,2
783,Lynette,Glover,1983-10-02,12,3
784,Stuart,Senger,1955-08-02,6,2
785,Carolin,Gleason,1975-06-28,17,2
786,Bryon,Huel,1963-09-16,30,4
787,Jeneva,Russel,1974-03-28,7,1
788,Fredia,Kihn,1983-08-11,8,3
789,Katie,Runolfsson,1973-04-13,16,2
790,Yolanda,Schaden,1976-09-27,57,5
791,Ozie,Maggio,1980-08-15,34,4
792,Carroll,Kub,1974-01-20,19,2
793,Therese,Russel,1977-07-15,7,1
794,Vicenta,Reinger,1959-08-17,28,5
795,Noble,Schmidt,1954-02-27,38,3
796,Liz,Price,1959-08-18,12,1
797,Drusilla,Boyle,1968-09-14,36,3
798,Gudrun,Powlowski,1974-02-10,37,4
799,Porfirio,Breitenberg,1965-12-27,7,1
800,Lupe,Gulgowski,1971-05-15,3,5
801,Eliseo,Zulauf,1954-08-18,56,5
802,Belkis,Price,1980-09-17,8,2
803,Roland,Balistreri,1957-12-09,6,4
804,Laverne,Collier,1954-12-30,44,4
805,Rafael,Bogan,1954-09-07,7,1
806,Tamesha,Mann,1984-09-15,72,5
807,Issac,Hettinger,1974-03-15,17,5
808,Houston,Lang,1973-03-10,71,4
809,Ruby,Wilkinson,1955-01-21,62,5
810,Carma,Prosacco,1963-11-25,43,4
811,Terese,Kling,1954-07-15,7,1
812,Nancy,Wolf,1961-09-21,43,4
813,Angelo,Watsica,1977-09-08,30,5
814,Vernie,Gleason,1971-09-17,66,3
815,Mellie,Johnston,1967-06-03,2,3
816,Larry,Kessler,1956-08-13,4,4
817,Fern,D'Amore,1966-12-04,7,1
818,Noreen,Leffler,1976-09-24,37,6
819,Ambrose,Simonis,1963-07-20,70,3
820,Cedrick,Carter,1973-07-27,6,2
821,Eve,Kozey,1965-06-06,68,1
822,Graig,Homenick,1957-12-22,62,3
823,Rene,Frami,1982-11-10,7,1
824,Tyisha,Willms,1970-10-17,31,5
825,Vallie,Mann,1976-10-06,43,2
826,Willy,Cormier,1958-07-24,30,3
827,Francesco,Maggio,1969-03-18,16,4
828,Alton,Koepp,1964-11-30,45,3
829,Eufemia,Murray,1975-01-26,7,1
830,Rosina,Considine,1979-04-14,61,4
831,Johnnie,Davis,1970-05-02,54,5
832,Margaretta,Kuhic,1983-09-23,58,1
833,Augustine,Ritchie,1977-07-15,17,4
834,Alonzo,Koelpin,1977-10-16,31,4
835,Patti,Hagenes,1959-07-05,7,1
836,Carson,Ondricka,1956-01-27,26,2
837,Augustus,Crist,1960-10-20,59,2
838,Tracy,White,1981-12-03,27,6
839,Tessie,Heidenreich,1963-02-04,64,2
840,Calvin,Morar,1981-03-15,32,4
841,Lonnie,Mayert,1965-02-14,8,1
842,Alberto,Halvorson,1973-06-23,60,5
843,Glynda,Dicki,1968-07-13,54,3
844,Ok,Turcotte,1980-03-21,34,6
845,Brian,Walter,1978-01-22,63,4
846,Jarvis,Denesik,1955-02-19,25,5
847,Tamisha,Gottlieb,1973-12-31,8,1
848,Hollis,Hane,1980-02-01,58,1
849,Kermit,Gerlach,1964-10-24,43,3
850,Johnson,Ernser,1966-10-31,60,4
851,Rebecca,Lebsack,1956-11-19,17,6
852,Basil,Stracke,1967-10-01,4,5
853,Talitha,Rogahn,1958-09-12,8,1
854,Tawny,Schuster,1961-05-06,15,3
855,Margherita,Gerlach,1966-06-16,29,3
856,Newton,Cassin,1963-12-09,59,2
857,Emerita,Cartwright,1956-11-10,40,1
858,Dillon,McGlynn,1982-10-07,56,3
859,Alden,Greenholt,1965-02-11,8,1
860,Stevie,Konopelski,1975-04-13,13,4
861,Luciano,Schinner,1963-06-11,60,4
862,Ramiro,Lind,1960-08-05,13,2
863,Rodrick,Nolan,1960-10-27,60,5
864,Elmo,Deckow,1974-07-20,63,5
865,Carletta,Bruen,1983-12-13,8,1
866,Raphael,Wilkinson,1958-12-27,7,3
867,Matilde,Frami,1977-03-31,3,2
868,Deloras,Murray,1971-08-16,68,4
869,Shavonne,Bauch,1983-03-18,58,2
870,Randi,Jakubowski,1982-12-12,60,2
871,Antony,Leffler,1959-08-20,8,1
872,Darrick,Herman,1966-12-09,16,4
873,Ariel,Shanahan,1956-09-08,40,6
874,Benito,Romaguera,1982-10-18,7,2
875,Edison,Raynor,1969-04-07,46,3
876,Alejandrina,Kemmer,1970-04-01,52,1
877,See,Hahn,1959-12-11,8,1
878,Maude,Carter,1983-10-24,15,2
879,Alleen,O'Connell,1973-11-01,61,5
880,Donny,Grant,1977-10-05,59,6
881,Russell,Runte,1975-10-17,6,2
882,Monica,Effertz,1958-07-12,64,3
883,Mechelle,Bruen,1979-09-14,8,1
884,Tameka,Nolan,1961-01-27,24,2
885,Marybeth,Stracke,1979-04-20,68,4
886,Keesha,Keeling,1967-06-25,59,2
887,Edward,Langworth,1984-04-26,26,1
888,Freddy,Jones,1981-10-13,20,5
889,Mauricio,Kunde,1970-03-16,8,1
890,Lyle,Gusikowski,1966-02-21,54,3
891,Valeri,Hills,1961-01-25,71,6
892,Joey,Rempel,1963-09-26,70,4
893,Francis,Jacobi,1958-04-07,54,2
894,Ronnie,Rempel,1975-08-01,38,5
895,Casie,Keeling,1957-06-07,8,1
896,Kenda,Upton,1971-06-21,49,5
897,Jerold,Dicki,1959-08-20,62,3
898,Emerson,Larkin,1982-03-25,67,3
899,Kimberli,Cruickshank,1970-08-06,45,4
900,Mertie,Cole,1980-12-03,52,1
901,Sandy,McGlynn,1966-02-09,8,1
902,Teodoro,Heller,1984-01-02,53,2
903,Cary,Funk,1965-04-17,61,3
904,Thaddeus,Adams,1967-07-07,39,2
905,Iva,Rosenbaum,1967-08-11,71,4
906,Floyd,Ondricka,1960-04-13,11,3
907,Jane,Windler,1984-04-16,8,1
908,Asa,Abernathy,1976-08-28,18,3
909,Trey,Green,1955-11-08,52,4
910,Nadia,Denesik,1962-05-27,11,2
911,Marilee,Bogan,1980-07-01,54,4
912,Marianna,Braun,1968-09-12,46,3
913,Augustus,Quitzon,1956-09-04,8,1
914,Jefferey,Hand,1961-04-26,14,1
915,Ward,Tillman,1973-02-21,51,1
916,Shane,Quigley,1957-08-01,40,3
917,Salvatore,Windler,1961-05-12,52,4
918,Mark,Blick,1961-04-24,5,2
919,Crystle,Zieme,1954-07-03,8,1
920,Albert,Krajcik,1966-09-28,11,1
921,Rosalind,Kling,1963-11-22,40,6
922,Aleshia,Dibbert,1973-03-28,46,5
923,Warner,Keeling,1972-01-10,15,6
924,Dell,Bruen,1956-02-26,44,5
925,Adolfo,Deckow,1975-07-14,8,1
926,Sonny,Kohler,1980-03-28,67,3
927,Emelia,Lueilwitz,1960-09-13,20,2
928,Hoyt,Tremblay,1982-12-25,64,3
929,Elana,Balistreri,1965-12-25,65,3
930,Andreas,Boyle,1973-06-10,26,5
931,Herman,Kessler,1971-11-09,8,1
932,Domitila,Schuster,1957-10-12,42,5
933,Ronald,Cormier,1977-04-28,1,2
934,Kasey,Zieme,1974-05-02,51,2
935,Laverna,Cremin,1967-05-25,21,1
936,Syble,Kerluke,1969-07-21,48,3
937,Rory,Pacocha,1968-04-04,8,1
938,Kerry,Glover,1959-02-14,47,5
939,Joanna,Krajcik,1978-10-11,59,3
940,Jodee,Abshire,1957-02-28,35,1
941,Iola,Abshire,1954-05-22,7,4
942,Georgene,Wisoky,1979-05-17,23,4
943,Lynn,Abbott,1978-04-25,8,1
944,Mike,Emard,1963-10-15,43,5
945,Loreta,Runolfsdottir,1974-09-12,24,3
946,Nelia,Beer,1961-06-03,54,4
947,Janeen,Schinner,1967-08-24,39,5
948,Joetta,White,1961-02-26,61,4
949,Carlotta,Bartoletti,1981-12-18,8,1
950,Florentino,Howell,1979-08-27,24,4
951,Loretta,Renner,1975-10-19,1,3
952,Allen,Goldner,1977-09-09,12,5
953,Rodney,Botsford,1964-12-02,13,4
954,Jeanelle,Metz,1966-03-30,56,5
955,Shela,Macejkovic,1977-07-02,8,1
956,Patrice,Wilderman,1981-11-30,54,5
957,Jared,Harber,1980-10-08,4,2
958,Harriet,Howe,1963-05-25,69,4
959,Josue,Hintz,1957-02-16,67,5
960,Jeanene,Schmitt,1970-10-04,69,2
961,Gale,Schaefer,1964-01-31,9,1
962,Jerica,Mraz,1955-04-17,44,2
963,Elmer,Champlin,1978-08-19,2,3
964,Emmett,Bogisich,1963-04-25,5,3
965,Dorsey,Brekke,1975-07-13,42,4
966,Danial,Moen,1969-12-29,4,4
967,Katia,Keebler,1983-01-04,9,1
968,Katina,Hirthe,1967-04-24,39,5
969,Tomasa,Gleason,1977-02-28,7,5
970,Manuel,Abshire,1964-08-02,71,4
971,Brittney,Bartell,1974-02-04,15,5
972,Mika,Friesen,1973-03-26,5,3
973,Gita,Leffler,1984-01-29,9,1
974,Cheryl,Christiansen,1976-06-18,31,3
975,Fidel,Franecki,1973-02-07,8,3
976,Toby,Boyer,1970-02-03,19,5
977,Stacy,Bradtke,1955-04-25,58,4
978,Caridad,Spencer,1971-05-21,37,6
979,Isidro,Thiel,1957-05-13,9,1
980,Man,Hermiston,1960-03-29,70,3
981,Roselee,Barrows,1968-04-09,41,5
982,Annelle,Terry,1983-09-20,57,2
983,Melodee,Gibson,1980-10-16,29,5
984,Gertrud,Lueilwitz,1962-07-22,19,4
985,Loise,Schneider,1962-03-25,9,1
986,Marquis,Gibson,1967-06-18,24,5
987,Andre,Nolan,1974-12-12,20,2
988,Annice,Wilkinson,1956-11-19,56,5
989,Harold,Predovic,1963-09-30,60,2
990,Stephania,Sauer,1956-07-07,17,3
991,Robena,Kirlin,1963-04-29,9,1
992,Lilla,Mante,1958-09-03,33,5
993,Ryan,Bernhard,1962-08-24,3,5
994,Zina,Mann,1975-05-05,67,2
995,Dann,Bailey,1981-07-13,41,2
996,Hoyt,Abshire,1983-09-13,29,1
997,Carli,Stanton,1959-05-11,9,1
998,Arie,Koss,1973-09-02,51,3
999,Tamela,Goyette,1959-02-27,18,6
1000,Fabiola,Rohan,1955-03-31,57,2
1001,Brian,Herzog,1959-11-21,63,3
1002,Hong,Zulauf,1965-12-20,16,5
1003,Sasha,Hickle,1980-10-08,9,1
1004,Jeanmarie,Bahringer,1974-08-13,21,1
1005,Sheila,Sipes,1960-02-26,67,2
1006,Hai,Conn,1963-10-30,45,1
1007,Miyoko,Bergnaum,1980-04-01,39,3
1008,Sebastian,Breitenberg,1960-01-02,16,3
1009,Sunni,O'Keefe,1959-06-15,9,1
1010,Tammara,Tillman,1968-06-14,59,6
1011,Clarine,Koepp,1964-02-23,15,4
1012,Elisabeth,Koepp,1960-05-29,25,2
1013,Virgen,Hegmann,1962-01-08,45,5
1014,Scotty,Brekke,1977-01-16,60,2
1015,Tim,Ruecker,1959-06-20,9,1
1016,Floyd,Klocko,1975-12-16,55,4
1017,Angel,Sawayn,1955-12-30,47,2
1018,Clark,Schuppe,1981-10-22,42,1
1019,Eleanora,Huel,1968-04-23,12,4
1020,Adolph,Klocko,1955-10-18,64,2
1021,Jeffrey,Walter,1969-11-09,9,1
1022,Debra,Hauck,1955-01-20,17,5
1023,Ernie,Deckow,1983-04-25,54,5
1024,Starla,Baumbach,1967-09-20,27,6
1025,Yong,Will,1959-04-30,38,2
1026,Risa,Stoltenberg,1968-01-09,10,4
1027,Mauricio,Gutmann,1971-08-22,9,1
1028,Silas,Kuhlman,1971-06-23,7,2
1029,Nannette,Dibbert,1979-03-27,53,3
1030,Kerry,Huels,1959-06-20,44,2
1031,Kyle,Roob,1978-08-07,30,3
1032,Kelsey,Oberbrunner,1968-08-02,15,4
1033,Edgar,Tremblay,1978-05-29,9,1
1034,Alejandra,Halvorson,1979-06-02,16,5
1035,Sheldon,Lindgren,1976-03-30,67,6
1036,Reina,Beer,1977-09-16,37,5
1037,Bobbie,Thiel,1971-11-03,11,5
1038,Leonardo,Ferry,1978-09-03,57,2
1039,Asley,Beatty,1968-07-12,9,1
1040,Jenise,Nitzsche,1961-06-01,25,6
1041,Claudio,Halvorson,1978-02-06,58,4
1042,Darell,Turcotte,1961-03-20,48,4
1043,Lamar,Hackett,1956-10-22,5,3
1044,Frances,Walter,1964-05-25,27,5
1045,Numbers,Rolfson,1976-12-10,9,1
1046,Hai,Hagenes,1977-02-19,44,5
1047,Micah,King,1980-04-07,48,3
1048,Michael,Miller,1960-01-13,2,6
1049,Larraine,Botsford,1981-12-22,27,5
1050,Roseline,Grimes,1971-06-05,14,5
1051,Rhona,Ernser,1964-06-22,9,1
1052,Ardella,Wisozk,1966-04-21,50,3
1053,Blair,Sipes,1984-07-10,12,1
1054,Willia,Bergstrom,1972-01-14,18,2
1055,Leland,Zieme,1972-08-31,32,4
1056,Antony,Champlin,1954-10-01,52,3
1057,Orville,Von,1982-06-05,9,1
1058,Jessie,Ziemann,1961-03-02,52,6
1059,Rhett,Ruecker,1972-11-21,54,5
1060,Delana,West,1964-03-31,40,4
1061,Nelida,Cremin,1969-03-29,4,1
1062,Phoebe,Cormier,1974-09-20,48,6
1063,Long,Pagac,1978-06-24,9,1
1064,Ben,Nitzsche,1965-10-04,22,2
1065,Kortney,Kassulke,1954-10-05,24,6
1066,Kathline,Ebert,1975-10-14,2,6
1067,Romeo,Corwin,1968-03-27,49,5
1068,Tracy,Schuppe,1972-12-30,30,3
1069,Tristan,Kihn,1956-09-23,9,1
1070,Nannette,Blick,1984-11-21,9,4
1071,Shenna,Homenick,1975-06-25,6,5
1072,Sunday,Grimes,1962-04-30,23,4
1073,Shon,Kuphal,1984-06-29,43,5
1074,Alexis,Dickinson,1976-02-19,69,3
1075,Mitzie,Hansen,1955-11-03,9,1
1076,Chiquita,Rutherford,1971-11-26,13,3
1077,Jamison,O'Reilly,1961-03-21,41,4
1078,Cory,Ward,1970-05-30,28,5
1079,Hedy,Mertz,1965-12-16,15,5
1080,Roxie,Daugherty,1973-04-20,65,2
1081,Serena,Davis,1977-10-18,10,1
1082,May,VonRueden,1955-05-02,23,5
1083,Elliot,Larkin,1972-06-26,24,3
1084,Aurelio,O'Kon,1972-08-30,5,2
1085,Cesar,Fritsch,1974-08-30,42,3
1086,Wilbur,Ryan,1971-02-07,71,3
1087,Gerry,MacGyver,1980-05-11,10,1
1088,Tawanna,Kris,1982-03-31,31,6
1089,Eliseo,Hudson,1977-04-04,6,6
1090,Bo,Lakin,1958-04-23,33,4
1091,Oswaldo,Bosco,1979-12-10,32,4
1092,Jeff,Rolfson,1965-06-09,41,5
1093,Art,Durgan,1968-12-23,10,1
1094,Nikia,Nitzsche,1972-11-23,71,3
1095,Quinn,Hettinger,1957-04-11,69,2
1096,Jamar,Purdy,1983-04-28,33,3
1097,Oleta,Gulgowski,1973-02-23,44,2
1098,Emery,Littel,1966-12-06,12,5
1099,Denese,Dickinson,1970-05-04,10,1
1100,Chris,Hartmann,1984-12-01,50,2
1101,Lisa,Bashirian,1975-03-07,35,5
1102,Cody,Beahan,1983-01-10,39,1
1103,Le,Stanton,1969-05-22,57,1
1104,Vincent,Considine,1984-11-15,28,5
1105,Rolland,Runte,1961-06-01,10,1
1106,Rickey,Dooley,1954-11-05,66,5
1107,Tamatha,Carroll,1984-08-20,13,3
1108,Maritza,Walter,1979-10-22,55,5
1109,Elizebeth,DuBuque,1955-11-04,69,4
1110,Holli,Bartell,1982-08-26,70,5
1111,Syble,Koelpin,1956-01-15,10,1
1112,Andre,Cormier,1956-03-12,58,4
1113,Jamie,Buckridge,1981-11-21,16,5
1114,Thaddeus,Ratke,1972-06-30,37,2
1115,Hwa,Hamill,1979-06-16,49,1
1116,Norman,Kub,1977-05-01,23,4
1117,Jerald,Larson,1968-05-03,10,1
1118,Luella,Langosh,1957-11-01,71,2
1119,Donna,Bechtelar,1969-10-22,46,4
1120,Bennett,Murazik,1978-07-30,20,2
1121,Nana,Fay,1981-05-13,12,2
1122,Magan,Rogahn,1956-03-27,38,6
1123,Margie,Brown,1973-01-17,10,1
1124,Florencio,Kautzer,1971-06-08,10,2
1125,Burl,Wolf,1962-06-29,38,3
1126,Delena,Bailey,1982-04-05,26,4
1127,Fred,Kovacek,1959-03-23,70,5
1128,Loura,Satterfield,1966-02-03,70,5
1129,Gladys,Price,1978-05-29,10,1
1130,Deidre,Nikolaus,1963-10-01,13,5
1131,Susanna,Kessler,1960-10-26,49,6
1132,Chau,White,1966-03-17,53,5
1133,Larry,Brakus,1975-10-15,4,2
1134,Tona,Labadie,1962-03-09,6,3
1135,Lani,Harris,1976-05-18,10,1
1136,Emile,Donnelly,1970-10-03,56,2
1137,Elliott,Price,1963-11-23,27,3
1138,Brad,Beier,1966-07-13,9,6
1139,Major,Gleason,1980-03-24,64,6
1140,Tod,Morissette,1975-12-08,34,4
1141,Tisa,Ondricka,1958-12-21,10,1
1142,Newton,Hoppe,1969-10-25,5,3
1143,Donovan,Hegmann,1979-04-25,15,5
1144,Ashley,Labadie,1972-05-12,37,2
1145,Dennis,Bechtelar,1975-09-22,66,3
1146,Philomena,Reichert,1959-05-27,69,2
1147,Ashli,Leuschke,1966-12-07,10,1
1148,Josef,Johns,1973-07-26,35,5
1149,Frank,Balistreri,1967-05-27,12,2
1150,Criselda,O'Kon,1982-05-17,65,3
1151,Chang,Cormier,1973-11-24,43,4
1152,Isreal,Turner,1984-05-17,37,4
1153,Tamie,Rohan,1982-08-10,10,1
1154,Gaylord,Lemke,1971-02-17,34,2
1155,Romeo,Schinner,1970-08-16,18,5
1156,Vilma,Donnelly,1958-07-04,70,5
1157,Danae,Tremblay,1964-04-14,33,5
1158,Ebonie,Greenfelder,1963-08-03,64,3
1159,Shiloh,Steuber,1968-06-29,10,1
1160,Susann,Crist,1973-07-16,9,4
1161,Karie,Wyman,1979-05-16,19,2
1162,Clement,Legros,1955-12-23,31,3
1163,Ross,Jones,1974-11-09,42,5
1164,Lupe,Armstrong,1976-02-23,63,2
1165,Fred,Flatley,1957-09-12,10,1
1166,Ming,Yost,1956-09-30,40,5
1167,Claretha,Schowalter,1969-02-07,33,2
1168,Flora,Bergstrom,1978-10-08,68,1
1169,Su,Denesik,1971-04-21,64,2
1170,Hershel,Koss,1972-09-24,23,5
1171,Jessenia,Strosin,1975-09-15,10,1
1172,Fausto,Torp,1966-06-18,71,2
1173,Jonathan,Kshlerin,1982-01-01,47,2
1174,Modesto,Gulgowski,1968-04-22,40,5
1175,Stuart,Kihn,1955-11-23,39,3
1176,Charolette,Lockman,1973-10-20,58,5
1177,Marty,Rowe,1964-08-23,10,1
1178,Marlin,Mitchell,1954-03-16,21,3
1179,Flavia,Kirlin,1962-07-05,36,4
1180,Claudia,Davis,1959-12-28,38,3
1181,Carlie,Kozey,1977-09-19,11,6
1182,Willis,Erdman,1982-08-22,49,4
1183,Robbyn,Breitenberg,1960-04-05,10,1
1184,Cory,Koss,1954-05-01,4,1
1185,Ozella,Steuber,1975-02-19,56,2
1186,Wonda,Lockman,1976-08-19,67,4
1187,Perry,Marvin,1984-03-06,19,6
1188,Jerrod,Goldner,1968-12-19,2,4
1189,Bernadette,Upton,1954-03-08,10,1
1190,Efren,Johnston,1975-08-19,61,4
1191,Santina,Gibson,1983-12-28,47,6
1192,Cecille,Volkman,1964-02-15,48,6
1193,Randall,O'Hara,1962-07-07,61,3
1194,Ruthanne,Tromp,1979-07-25,3,4
1195,Lorena,Thompson,1979-10-21,10,1
1196,Ellamae,Renner,1962-08-02,72,2
1197,Nguyet,Wehner,1957-07-20,40,6
1198,Rosette,Pollich,1964-03-21,7,2
1199,Jessie,Buckridge,1966-05-03,33,4
1200,Pablo,Dibbert,1984-10-22,4,5
1201,Alva,Klein,1972-02-08,11,1
1202,Jeffrey,Fadel,1955-07-05,48,4
1203,Darrick,Lebsack,1984-10-31,35,3
1204,Pia,McKenzie,1957-11-25,42,1
